t,x,y,z,dx_dt,dy_dt,dz_dt
6.990699069906990815e+01,6.600788262140776297e+00,-9.715870070987159934e+00,9.991982313267777638e-02,9.615950247854481603e+00,4.657614247943344665e+00,2.900066038330985640e-01
6.991699169916992673e+01,6.696707987171746979e+00,-9.668762269602771298e+00,1.028823418523235472e-01,9.565879927750447820e+00,4.762955533251192364e+00,3.025436518631449689e-01
6.992699269926993111e+01,6.792121057357767278e+00,-9.620602421114240244e+00,1.059734923511071319e-01,9.514628928763132265e+00,4.868000573134919406e+00,3.157358825183863571e-01
6.993699369936993548e+01,6.887015647089469894e+00,-9.571393550304376774e+00,1.092000144684124319e-01,9.462193535835965008e+00,4.972736937028594539e+00,3.296221258364020468e-01
6.994699469946995407e+01,6.981379891643146429e+00,-9.521138806656930242e+00,1.125690525624979815e-01,9.408569754094433080e+00,5.077152130311760381e+00,3.442437203749053043e-01
6.995699569956995845e+01,7.075201883728094110e+00,-9.469841465063439045e+00,1.160881852360617777e-01,9.353753279827376588e+00,5.181233590715406123e+00,3.596446910152080734e-01
6.996699669966997703e+01,7.168469673575027734e+00,-9.417504926146879285e+00,1.197654311539794736e-01,9.297739494992899978e+00,5.284968688345651699e+00,3.758719035922566953e-01
6.997699769976998141e+01,7.261171261707533020e+00,-9.364132717417637863e+00,1.236093042619580973e-01,9.240523413155679933e+00,5.388344718224005625e+00,3.929752934934314101e-01
6.998699869986998578e+01,7.353294596815368678e+00,-9.309728493833985041e+00,1.276288345702074889e-01,9.182099659263776914e+00,5.491348898048571847e+00,4.110080625927665654e-01
6.999699969997000437e+01,7.444827573993185510e+00,-9.254296038321736972e+00,1.318335864767533616e-01,9.122462451844983278e+00,5.593968366328837760e+00,4.300268768630544081e-01
7.000700070007000875e+01,7.535758025975395569e+00,-9.197839263146848410e+00,1.362337245944127695e-01,9.061605538552434780e+00,5.696190173346026064e+00,4.500921533327148505e-01
7.001700170017002733e+01,7.626073720893861818e+00,-9.140362210485580619e+00,1.408400352758987784e-01,8.999522175209682118e+00,5.798001278796745872e+00,4.712682907946730837e-01
7.002700270027003171e+01,7.715762356927179155e+00,-9.081869053392415125e+00,1.456639690988656977e-01,8.936205084293549206e+00,5.899388546248696130e+00,4.936239456700973194e-01
7.003700370037003609e+01,7.804811556623482360e+00,-9.022364096802506950e+00,1.507176856449348179e-01,8.871646411157572132e+00,6.000338737262980615e+00,5.172323265330038833e-01
7.004700470047005467e+01,7.893208861986659386e+00,-8.961851778440681926e+00,1.560140933655688733e-01,8.805837685075113441e+00,6.100838506298522645e+00,5.421714921641797025e-01
7.005700570057005905e+01,7.980941724968089623e+00,-8.900336670337372524e+00,1.615669207900929938e-01,8.738769749547278920e+00,6.200874390900614763e+00,5.685247310047374381e-01
7.006700670067006342e+01,8.067997504519086149e+00,-8.837823479475254373e+00,1.673907425771653523e-01,8.670432736898089132e+00,6.300432808624035097e+00,5.963808607023242114e-01
7.007700770077008201e+01,8.154363455049946197e+00,-8.774317049592793794e+00,1.735010641855292968e-01,8.600815985407264108e+00,6.399500045131387260e+00,6.258346713492382030e-01
7.008700870087008639e+01,8.240026721730124848e+00,-8.709822362058833534e+00,1.799143601871565634e-01,8.529908001871676859e+00,6.498062249318357964e+00,6.569872824983561399e-01
7.009700970097010497e+01,8.324974329563371356e+00,-8.644344537599371492e+00,1.866481550113193166e-01,8.457696382588052231e+00,6.596105422043496702e+00,6.899466155650781918e-01
7.010701070107010935e+01,8.409193174381790925e+00,-8.577888837761213026e+00,1.937210905004305428e-01,8.384167747260782733e+00,6.693615406829548142e+00,7.248278561175636181e-01
7.011701170117011372e+01,8.492670014607240248e+00,-8.510460666278497399e+00,2.011529881541604114e-01,8.309307678124337571e+00,6.790577881351540945e+00,7.617539183667692004e-01
7.012701270127013231e+01,8.575391456192468453e+00,-8.442065571390036993e+00,2.089649578629106108e-01,8.233100613527126299e+00,6.886978341914461232e+00,8.008560544826324179e-01
7.013701370137013669e+01,8.657343946801782764e+00,-8.372709246857958476e+00,2.171794437930238408e-01,8.155529803064935024e+00,6.982802097430191424e+00,8.422743134710770629e-01
7.014701470147015527e+01,8.738513756769060947e+00,-8.302397534860462613e+00,2.258203601013162032e-01,8.076577174759146160e+00,7.078034249796968602e+00,8.861582707263924163e-01
7.015701570157015965e+01,8.818886971656315410e+00,-8.231136427235547615e+00,2.349131478625522129e-01,7.996223279372995485e+00,7.172659686209206242e+00,9.326675563392876622e-01
7.016701670167016403e+01,8.898449473357004536e+00,-8.158932068369191271e+00,2.444849095568084607e-01,7.914447158812382810e+00,7.266663059683166281e+00,9.819726302157087972e-01
7.017701770177018261e+01,8.977186926357232366e+00,-8.085790757338918056e+00,2.545645087039726806e-01,7.831226248634945541e+00,7.360028774889448400e+00,1.034255479839211178e+00
7.018701870187018699e+01,9.055084763522799562e+00,-8.011718950133374761e+00,2.651826725677696728e-01,7.746536277565605033e+00,7.452740973496124965e+00,1.089710344282379451e+00
7.019701970197020557e+01,9.132128161892016038e+00,-7.936723263323713695e+00,2.763721622365962194e-01,7.660351101087117698e+00,7.544783509227273477e+00,1.148544681175210913e+00
7.020702070207020995e+01,9.208302028979300502e+00,-7.860810476206145481e+00,2.881678715819356862e-01,7.572642604624209461e+00,7.636139933738071761e+00,1.210979928557551322e+00
7.021702170217021433e+01,9.283590980650931357e+00,-7.783987534177573941e+00,3.006069826765113695e-01,7.483380551501062961e+00,7.726793473815416036e+00,1.277252471840236714e+00
7.022702270227023291e+01,9.357979319698758403e+00,-7.706261552019154415e+00,3.137291168562609256e-01,7.392532435162893378e+00,7.816727009294927697e+00,1.347614621447557504e+00
7.023702370237023729e+01,9.431451010957818681e+00,-7.627639817691295399e+00,3.275765085027793067e-01,7.300063309188516314e+00,7.905923047419559424e+00,1.422335693818728153e+00
7.024702470247025587e+01,9.503989657202236430e+00,-7.548129796020563553e+00,3.421941727065642702e-01,7.205935623313999727e+00,7.994363697998123186e+00,1.501703093730646144e+00
7.025702570257026025e+01,9.575578472023122956e+00,-7.467739132835998994e+00,3.576300932694208012e-01,7.110109039566578026e+00,8.082030645455922979e+00,1.586023490422588722e+00
7.026702670267026463e+01,9.646200250283012423e+00,-7.386475659476857025e+00,3.739354259946329750e-01,7.012540233482224217e+00,8.168905118387641551e+00,1.675624071649705504e+00
7.027702770277028321e+01,9.715837338768251286e+00,-7.304347397268813324e+00,3.911647007660380981e-01,6.913182696502775393e+00,8.254967859314488621e+00,1.770853810944365669e+00
7.028702870287028759e+01,9.784471600949382619e+00,-7.221362562914569239e+00,4.093760604246977630e-01,6.811986502489871143e+00,8.340199088366468061e+00,1.872084892913216336e+00
7.029702970297030618e+01,9.852084384737608502e+00,-7.137529573416155237e+00,4.286314810207064174e-01,6.708898092395449098e+00,8.424578470054377988e+00,1.979714079153029660e+00
7.030703070307031055e+01,9.918656481308437023e+00,-7.052857052387548897e+00,4.489970471721907441e-01,6.603860005215357987e+00,8.508085070830926355e+00,2.094164303141312633e+00
7.031703170317031493e+01,9.984168088182531875e+00,-6.967353835702739140e+00,4.705432013390679069e-01,6.496810634363670900e+00,8.590697321041984580e+00,2.215886167288082742e+00
7.032703270327033351e+01,1.004859876485174297e+01,-6.881028978332183854e+00,4.933450369362875620e-01,6.387683941395896348e+00,8.672392969185306555e+00,2.345359618266877888e+00
7.033703370337033789e+01,1.011192738479103248e+01,-6.793891761721281064e+00,5.174826152783500444e-01,6.276409146442930798e+00,8.753149032446776445e+00,2.483095721499835040e+00
7.034703470347035648e+01,1.017413208952864778e+01,-6.705951700890111944e+00,5.430412659495593708e-01,6.162910434940553017e+00,8.832941749350625926e+00,2.629638353923184457e+00
7.035703570357036085e+01,1.023519023696910324e+01,-6.617218552434845691e+00,5.701119222674574383e-01,6.047106630167387920e+00,8.911746526482133390e+00,2.785566023847061423e+00
7.036703670367036523e+01,1.029507834396498467e+01,-6.527702323447270416e+00,5.987914905089412043e-01,5.928910832938329101e+00,8.989537879275530941e+00,2.951493810588150524e+00
7.037703770377038381e+01,1.035377202866511759e+01,-6.437413280532468640e+00,6.291832153174072850e-01,5.808230065215061799e+00,9.066289372558623327e+00,3.128075248349732274e+00
7.038703870387038819e+01,1.041124594755575750e+01,-6.346361959642215389e+00,6.613970781818651057e-01,5.684964881460349950e+00,9.141973555627314951e+00,3.316004304309530415e+00
7.039703970397040678e+01,1.046747372769220696e+01,-6.254559176796265163e+00,6.955502140397602506e-01,5.559008962756505134e+00,9.216561892332954642e+00,3.516017371725248086e+00
7.040704070407041115e+01,1.052242789759086605e+01,-6.162016038956980246e+00,7.317673408018653403e-01,5.430248698155114795e+00,9.290024689799469826e+00,3.728895238828798142e+00
7.041704170417041553e+01,1.057607981035137001e+01,-6.068743956338749079e+00,7.701812167717704272e-01,5.298562739566978763e+00,9.362331019083619310e+00,3.955465081412681716e+00
7.042704270427043411e+01,1.062839956586105217e+01,-5.974754654776883278e+00,8.109331118152889317e-01,5.163821542961594346e+00,9.433448634905674979e+00,4.196602396212822050e+00
7.043704370437043849e+01,1.067935592448684190e+01,-5.880060189765871748e+00,8.541733013726384716e-01,5.025886888393233498e+00,9.503343886533667018e+00,4.453232888728331673e+00
7.044704470447045708e+01,1.072891621931645290e+01,-5.784672960629556826e+00,9.000615772626683331e-01,4.884611383366888049e+00,9.571981627190542241e+00,4.726334264279781650e+00
7.045704570457046145e+01,1.077704625817512429e+01,-5.688605726954965469e+00,9.487677656625150835e-01,4.739837961292450608e+00,9.639325112784131733e+00,5.016937834534044960e+00
7.046704670467046583e+01,1.082371022989841336e+01,-5.591871623508252398e+00,1.000472289329888742e+00,4.591399334178364100e+00,9.705335905196763591e+00,5.326130103569436613e+00
7.047704770477048442e+01,1.086887060155079610e+01,-5.494484177160524396e+00,1.055366735794734723e+00,4.439117441365789674e+00,9.769973766118690506e+00,5.655054094504030182e+00
7.048704870487048879e+01,1.091248800717194989e+01,-5.396457325673883254e+00,1.113654427810271352e+00,4.282802897863612124e+00,9.833196542037173415e+00,6.004910349094979338e+00
7.049704970497050738e+01,1.095452111258000016e+01,-5.297805442676213339e+00,1.175550921786850278e+00,4.122254520889363505e+00,9.894960024044756608e+00,6.376957137441885415e+00
7.050705070507051175e+01,1.099492651764289342e+01,-5.198543352495003766e+00,1.241284683141458123e+00,3.957258669353545422e+00,9.955217847143892129e+00,6.772511184709663290e+00
7.051705170517051613e+01,1.103365862084078941e+01,-5.098686354636048357e+00,1.311097633415252428e+00,3.787588721220795929e+00,1.001392134991358063e+01,7.192947195229217883e+00
7.052705270527053472e+01,1.107066948709944754e+01,-4.998250247285656478e+00,1.385245729252283731e+00,3.613004518033372747e+00,1.007101943764231677e+01,7.639696970230062334e+00
7.053705370537053909e+01,1.110590870948902165e+01,-4.897251352394606627e+00,1.463999526450710187e+00,3.433251825943896662e+00,1.012645843901010068e+01,8.114247790727697307e+00
7.054705470547054347e+01,1.113932326610671275e+01,-4.795706542150617757e+00,1.547644722614201829e+00,3.248061819536415928e+00,1.018018195767658973e+01,8.618139947382696064e+00
7.055705570557056205e+01,1.117085737152270930e+01,-4.693633267029013290e+00,1.636482670872519973e+00,3.057150596156493094e+00,1.023213071811690611e+01,9.152963283312097076e+00
7.056705670567056643e+01,1.120045232369116839e+01,-4.591049585386430820e+00,1.730830853485841869e+00,2.860218731900588729e+00,1.028224240661388222e+01,9.720352589972566903e+00
7.057705770577058502e+01,1.122804634675836333e+01,-4.487974194651227045e+00,1.831023302926173768e+00,2.656950891725053054e+00,1.033045150782811739e+01,1.032198168057046672e+01
7.058705870587058939e+01,1.125357443021078474e+01,-4.384426464219929542e+00,1.937410953994904261e+00,2.447015510225025281e+00,1.037668913736679954e+01,1.095955593491638247e+01
7.059705970597059377e+01,1.127696816537940272e+01,-4.280426469956212010e+00,2.050361917332419903e+00,2.230064552623792107e+00,1.042088287138816050e+01,1.163480314046917918e+01
7.060706070607061235e+01,1.129815558072444759e+01,-4.175995030030714261e+00,2.170261668059462856e+00,2.005733361971251405e+00,1.046295657471830509e+01,1.234946246867943032e+01
7.061706170617061673e+01,1.131706097293448288e+01,-4.071153744070314495e+00,2.297513048702045868e+00,1.773640695368268627e+00,1.050283022412041944e+01,1.310527088067198243e+01
7.062706270627063532e+01,1.133360474465997569e+01,-3.965925031741528883e+00,2.432536208600354577e+00,1.533388823141174306e+00,1.054041973831166956e+01,1.390394752632814424e+01
7.063706370637063969e+01,1.134770323913163281e+01,-3.860332174748844380e+00,2.575768326366322025e+00,1.284563848382522355e+00,1.057563680418186358e+01,1.474717512007173958e+01
7.064706470647064407e+01,1.135926858146818574e+01,-3.754399359775048683e+00,2.727663142081568015e+00,1.026736217693480668e+00,1.060838870951317503e+01,1.563657832081100807e+01
7.065706570657066266e+01,1.136820852596816422e+01,-3.648151723431632298e+00,2.888690242653195295e+00,7.594614807784370036e-01,1.063857818128183830e+01,1.657369866228788524e+01
7.066706670667066703e+01,1.137442631095690082e+01,-3.541615398613256360e+00,3.059334108169922128e+00,4.822812904433342318e-01,1.066610323123424919e+01,1.755996595740727173e+01
7.067706770677068562e+01,1.137782052715220082e+01,-3.434817562379932188e+00,3.240092818046142575e+00,1.947247443337896122e-01,1.069085701467621519e+01,1.859666551218080954e+01
7.068706870687068999e+01,1.137828500009898391e+01,-3.327786485148772844e+00,3.431476428171304160e+00,-1.036899430225313168e-01,1.071272770306922872e+01,1.968490113027835520e+01
7.069706970697069437e+01,1.137570869007497976e+01,-3.220551581159677212e+00,3.634004966202189379e+00,-4.134533850425121670e-01,1.073159837384304360e+01,2.082555356644939693e+01
7.070707070707071296e+01,1.136997561805847035e+01,-3.113143459788615175e+00,3.848205946670470112e+00,-7.350624868818549373e-01,1.074734692610074660e+01,2.201923389088917915e+01
7.071707170717071733e+01,1.136096481359811960e+01,-3.005593977809451811e+00,4.074611467055336611e+00,-1.069017489245884800e+00,1.075984601803622986e+01,2.326623214408367346e+01
7.072707270727073592e+01,1.134855030498006556e+01,-2.897936291706987078e+00,4.313754638846138079e+00,-1.415818347139151001e+00,1.076896304663866744e+01,2.456646008086352495e+01
7.073707370737074029e+01,1.133260113712219130e+01,-2.790204910466044019e+00,4.566165565197407794e+00,-1.775960654731363775e+00,1.077456015502898268e+01,2.591938935481910988e+01
7.074707470747074467e+01,1.131298144027287655e+01,-2.682435747851462438e+00,4.832366578872901997e+00,-2.149930831021439559e+00,1.077649429070258336e+01,2.732398391980853347e+01
7.075707570757076326e+01,1.128955054827120463e+01,-2.574666173817088399e+00,5.112866821179783194e+00,-2.538200647362694795e+00,1.077461731350778606e+01,2.877862754356310759e+01
7.076707670767076763e+01,1.126216317479081575e+01,-2.466935064782586728e+00,5.408156044162167220e+00,-2.941220979379580491e+00,1.076877616183429787e+01,3.028104639236117634e+01
7.077707770777078622e+01,1.123066965899601222e+01,-2.359282851406097059e+00,5.718697635435386672e+00,-3.359414784029289613e+00,1.075881308871479192e+01,3.182822750127472844e+01
7.078707870787079059e+01,1.119491628131405214e+01,-2.251751564267780559e+00,6.044920795035124250e+00,-3.793169230767343691e+00,1.074456596846049550e+01,3.341633369589239066e+01
7.079707970797079497e+01,1.115474566554224545e+01,-2.144384875587709072e+00,6.387211867625736339e+00,-4.242826992038027711e+00,1.072586869042470425e+01,3.504061624983147993e+01
7.080708070807081356e+01,1.110999727003024162e+01,-2.037228136880832707e+00,6.745904777441634081e+00,-4.708676640560801374e+00,1.070255164265407544e+01,3.669532642984320603e+01
7.081708170817081793e+01,1.106050798134226554e+01,-1.930328411024154089e+00,7.121270584501626644e+00,-5.190942173477472110e+00,1.067444229913743392e+01,3.837362780551887198e+01
7.082708270827083652e+01,1.100611281526004959e+01,-1.823734498020886940e+00,7.513506196224486011e+00,-5.689771698203599293e+00,1.064136591565587153e+01,4.006751151532253630e+01
7.083708370837084090e+01,1.094664573652513262e+01,-1.717496953257617420e+00,7.922722214646686467e+00,-6.205225261389069047e+00,1.060314634587360949e+01,4.176771672914899369e+01
7.084708470847084527e+01,1.088194060214543413e+01,-1.611668096553290797e+00,8.348930146608662284e+00,-6.737262050055371709e+00,1.055960698283477583e+01,4.346366011118745831e+01
7.085708570857086386e+01,1.081183224073800631e+01,-1.506302012799833445e+00,8.792028555305371640e+00,-7.285726542505537751e+00,1.051057183817803953e+01,4.514337503049919320e+01
7.086708670867086823e+01,1.073615766564391905e+01,-1.401454537978896298e+00,9.251789416881903705e+00,-7.850334878903007407e+00,1.045586675804814014e+01,4.679347019275308384e+01
7.087708770877088682e+01,1.065475743011476695e+01,-1.297183235201656792e+00,9.727843561840384012e+00,-8.430660326638726332e+00,1.039532078307443541e+01,4.839910516702274634e+01
7.088708870887089120e+01,1.056747713125879784e+01,-1.193547355039426883e+00,1.021966610760289385e+01,-9.026118752563466074e+00,1.032876766025091264e+01,4.994399106785770215e+01
7.089708970897089557e+01,1.047416905287438382e+01,-1.090607780961167395e+00,1.072656206680794888e+01,-9.635954285846780820e+00,1.025604749668215021e+01,5.141042066309079672e+01
7.090709070907091416e+01,1.037469395859059951e+01,-9.884269557046819754e-01,1.124765256496424648e+01,-1.025922560925956439e+01,1.017700856744966309e+01,5.277933349376442607e+01
7.091709170917091853e+01,1.026892300353047105e+01,-8.870687903522184170e-01,1.178186186528248669e+01,-1.089479307493026816e+01,1.009150924546002770e+01,5.403041970070757571e+01
7.092709270927093712e+01,1.015673978866730032e+01,-7.865985546689983066e-01,1.232790511878576822e+01,-1.154130656411676981e+01,9.999420077733500278e+00,5.514226525380781396e+01
7.093709370937094150e+01,1.003804250387608654e+01,-6.870827416197409221e-01,1.288427897427363611e+01,-1.219719623265389430e+01,9.900625955552138535e+00,5.609254982219601970e+01
7.094709470947094587e+01,9.912746173878902667e+00,-5.885889144634554038e-01,1.344925324691970125e+01,-1.286066433245624552e+01,9.795028390986210809e+00,5.685829015748937820e+01
7.095709570957096446e+01,9.780784967731500856e+00,-4.911855293118526644e-01,1.402086559834502921e+01,-1.352968006903317644e+01,9.682547861869130301e+00,5.741613756831013404e+01
7.096709670967096883e+01,9.642114536667873992e+00,-3.949417321084686128e-01,1.459691996003311409e+01,-1.420197822792464493e+01,9.563126190246180158e+00,5.774273036502398071e+01
7.097709770977098742e+01,9.496714349463251992e+00,-2.999271343230570097e-01,1.517498819500235108e+01,-1.487506106067929323e+01,9.436728922598639713e+00,5.781509543290088260e+01
7.098709870987099180e+01,9.344589994220021012e+00,-2.062115636052430367e-01,1.575241617964578822e+01,-1.554620461604054604e+01,9.303347681498973287e+00,5.761109839312661052e+01
7.099709970997099617e+01,9.185775392893832603e+00,-1.138647912104921445e-01,1.632633463123079309e+01,-1.621246984002030089e+01,9.163002434651733807e+00,5.710993551369470111e+01
7.100710071007101476e+01,9.020334864678495990e+00,-2.295623826289735353e-02,1.689367509779877352e+01,-1.687071885953587724e+01,9.015743617025917089e+00,5.629265841977216667e+01
7.101710171017101914e+01,8.848365018440629726e+00,6.644533908759253649e-02,1.745119114292742424e+01,-1.751763648201501766e+01,8.861654086258148766e+00,5.514271972451365400e+01
7.102710271027102351e+01,8.669996398209612209e+00,1.542721828765101222e-01,1.799548513230582358e+01,-1.814975731518233459e+01,8.700850834784914056e+00,5.364652602698292583e+01
7.103710371037104210e+01,8.485394821448497993e+00,2.404578818973868437e-01,1.852304055996256338e+01,-1.876349844185995153e+01,8.533486397827974912e+00,5.179398125320020796e+01
7.104710471047104647e+01,8.294762366145775445e+00,3.249377325149693241e-01,1.903025958591627642e+01,-1.935519731843124447e+01,8.359749912648769765e+00,4.957900139152044261e+01
7.105710571057106506e+01,8.098337963744485890e+00,4.076491087333032337e-01,1.951350553531647591e+01,-1.992115464404977843e+01,8.179867785491145682e+00,4.699998113108767228e+01
7.106710671067106944e+01,7.896397530364077433e+00,4.885318362493587530e-01,1.996914977120002277e+01,-2.045768160744938058e+01,7.994103897613949350e+00,4.406019124093410966e+01
7.107710771077107381e+01,7.689253612660047033e+00,5.675285664442174527e-01,2.039362212154835419e+01,-2.096115068799257131e+01,7.802759325948890101e+00,4.076808648051391515e+01
7.108710871087109240e+01,7.477254509547382355e+00,6.445851442606250759e-01,2.078346365102044402e+01,-2.142804879528106810e+01,7.606171538399506993e+00,3.713750449779018936e+01
7.109710971097109677e+01,7.260782855721390483e+00,7.196509682202387737e-01,2.113538155415857744e+01,-2.185503252237881711e+01,7.404713049365438060e+00,3.318774117886082564e+01
7.110711071107111536e+01,7.040253638849582885e+00,7.926793270260213964e-01,2.144630245561292270e+01,-2.223898178263894465e+01,7.198789504254786920e+00,2.894348490600395962e+01
7.111711171117111974e+01,6.816111713227479108e+00,8.636277229603592787e-01,2.171342626481238014e+01,-2.257705398777273942e+01,6.988837257819550786e+00,2.443460938845828423e+01
7.112711271127112411e+01,6.588828767158169342e+00,9.324581642883023047e-01,2.193427632259218285e+01,-2.286673448688048538e+01,6.775320400015830025e+00,1.969581578231623098e+01
7.113711371137114270e+01,6.358899796409831495e+00,9.991374245219259986e-01,2.210674499350684385e+01,-2.310588241802877008e+01,6.558727281314216562e+00,1.476612977550571593e+01
7.114711471147114707e+01,6.126839172656660004e+00,1.063637266766789491e+00,2.222913398240660143e+01,-2.329277124917339137e+01,6.339566626010017636e+00,9.688265157924474735e+00
7.115711571157116566e+01,5.893176319728780754e+00,1.125934625744857254e+00,2.230018748561337816e+01,-2.342612211135823586e+01,6.118363244877752294e+00,4.507868147732601471e+00
7.116711671167117004e+01,5.658451103270384586e+00,1.186011746338055284e+00,2.231911737963578091e+01,-2.350512912597383774e+01,5.895653452537995776e+00,-7.273347031026555776e-01
7.117711771177117441e+01,5.423209010337735059e+00,1.243856274887748636e+00,2.228561945691996371e+01,-2.352947573180771101e+01,5.671980265315284875e+00,-5.968458664717507745e+00
7.118711871187119300e+01,5.187996213398287537e+00,1.299461301271323199e+00,2.219988017366853583e+01,-2.349934147493985748e+01,5.447888473652552577e+00,-1.116642271102257666e+01
7.119711971197119738e+01,4.953354620538392261e+00,1.352825352034684903e+00,2.206257376352123245e+01,-2.341539911555591758e+01,5.223919690945328931e+00,-1.627291875956402478e+01
7.120712071207121596e+01,4.719816992300573943e+00,1.403952334117748890e+00,2.187484979596703027e+01,-2.327880213008477739e+01,5.000607459124124077e+00,-2.124135606598414583e+01
7.121712171217122034e+01,4.487902235421525887e+00,1.452851430264874510e+00,2.163831147949530731e+01,-2.309116290976018249e+01,4.778472521474500745e+00,-2.602774897354900219e+01
7.122712271227122471e+01,4.258110965114229707e+00,1.499536948549260895e+00,2.135498554725026565e+01,-2.285452249579952522e+01,4.558018354824081797e+00,-3.059151950072426374e+01
7.123712371237124330e+01,4.030921383759257459e+00,1.544028128228721153e+00,2.102728445534299695e+01,-2.257131258357171788e+01,4.339727009405002001e+00,-3.489619084202436738e+01
7.124712471247124768e+01,3.806785609627727052e+00,1.586348907208176451e+00,2.065796271580420296e+01,-2.224431162301237919e+01,4.124055391069362031e+00,-3.890995228933439876e+01
7.125712571257126626e+01,3.586126436980395571e+00,1.626527652176064542e+00,2.025006752685338540e+01,-2.187659517902945083e+01,3.911431967415608391e+00,-4.260608239437715383e+01
7.126712671267127064e+01,3.369334642557990200e+00,1.664596861847652320e+00,1.980688689785029410e+01,-2.147148375969794643e+01,3.702254014927520487e+00,-4.596322513159172019e+01
7.127712771277127501e+01,3.156766790223909602e+00,1.700592841663797206e+00,1.933189479551425549e+01,-2.103248763717805403e+01,3.496885358556669043e+00,-4.896551685184941505e+01
7.128712871287129360e+01,2.948743636031495807e+00,1.734555362999078199e+00,1.882869690839630294e+01,-2.056325227139538114e+01,3.295654708631311713e+00,-5.160257219445942667e+01
7.129712971297129798e+01,2.745549008205568242e+00,1.766527302208937833e+00,1.830097532290121620e+01,-2.006750262511015492e+01,3.098854468647355809e+00,-5.386933469355091830e+01
7.130713071307131656e+01,2.547429316831129054e+00,1.796554276811498818e+00,1.775243747804496053e+01,-1.954899175485645912e+01,2.906740172193428950e+00,-5.576581394807286784e+01
7.131713171317132094e+01,2.354593499866047157e+00,1.824684274328845612e+00,1.718676675974561618e+01,-1.901145103407446157e+01,2.719530354731816146e+00,-5.729672123433913811e+01
7.132713271327132531e+01,2.167213476184478793e+00,1.850967284385214517e+00,1.660757773954626515e+01,-1.845854502393147811e+01,2.537406933061521652e+00,-5.847102683148768421e+01
7.133713371337134390e+01,1.985425021235355025e+00,1.875454936130860117e+00,1.601837605502100814e+01,-1.789383099115186937e+01,2.360516008461527093e+00,-5.930145889442376017e+01
7.134713471347134828e+01,1.809329020398460885e+00,1.898200145273718276e+00,1.542252348518378291e+01,-1.732072363045750052e+01,2.188969049453204363e+00,-5.980396455602773642e+01
7.135713571357136686e+01,1.638993045304642848e+00,1.919256775669139214e+00,1.482320856472248138e+01,-1.674246534039162171e+01,2.022844400438470913e+00,-5.999715307223777927e+01
7.136713671367137124e+01,1.474453207894486306e+00,1.938679316145316411e+00,1.422342271697447913e+01,-1.616210203311979399e+01,1.862189071123549589e+00,-5.990173823447220514e+01
7.137713771377137562e+01,1.315716219351797056e+00,1.956522577245572769e+00,1.362594193227136508e+01,-1.558246450951693873e+01,1.707020734800911654e+00,-5.953999620971157469e+01
7.138713871387139420e+01,1.162761615440059071e+00,1.972841408582562739e+00,1.303331379981566407e+01,-1.500615520839822636e+01,1.557329897156571663e+00,-5.893525165053841164e+01
7.139713971397139858e+01,1.015544081732497883e+00,1.987690438412845761e+00,1.244784939322083162e+01,-1.443553983163367782e+01,1.413082169415067035e+00,-5.811140175977586608e+01
7.140714071407141716e+01,8.739958429885619218e-01,2.001123836424873570e+00,1.187161970884138107e+01,-1.387274354526625508e+01,1.274220610273536725e+00,-5.709248606532741377e+01
7.141714171417142154e+01,7.380290762020685902e-01,2.013195099866385895e+00,1.130645623305112579e+01,-1.331965133291751258e+01,1.140668096175345703e+00,-5.590230707959356948e+01
7.142714271427142592e+01,6.075382948870616806e-01,2.023956863535012030e+00,1.075395501060711645e+01,-1.277791187414212892e+01,1.012329667594064064e+00,-5.456410407002414331e+01
7.143714371437144450e+01,4.824026736340019106e-01,2.033460732972204532e+00,1.021548358230977982e+01,-1.224894431528198524e+01,8.890948202284427726e-01,-5.310027982659526202e+01
7.144714471447144888e+01,3.624883053631262619e-01,2.041757140103917401e+00,9.692190572132595605e+00,-1.173394771223651389e+01,7.708397333839097643e-01,-5.153218052540697869e+01
7.145714571457146747e+01,2.476503470228391679e-01,2.048895220880166956e+00,9.185017177663544530e+00,-1.123391239854371193e+01,6.574293911988725592e-01,-4.987992522122308969e+01
7.146714671467147184e+01,1.377350405741997741e-01,2.054922713367827392e+00,8.694710035385689650e+00,-1.074963274875351615e+01,5.487195832477652635e-01,-4.816228096219367671e+01
7.147714771477147622e+01,3.258160522170101825e-02,2.059885875184447990e+00,8.221835185419699599e+00,-1.028172106060414848e+01,4.445587802585906356e-01,-4.639657996868305645e+01
7.148714871487149480e+01,-6.797601247714853134e-02,2.063829419260956310e+00,7.766792736723734158e+00,-9.830622155984690025e+00,3.447898713750427446e-01,-4.459867419930424859e+01
7.149714971497149918e+01,-1.641075389592892564e-01,2.066796466147617473e+00,7.329831754040075253e+00,-9.396628220187693614e+00,2.492517542702342714e-01,-4.278292164816959087e+01
7.150715071507150356e+01,-2.559849219945830590e-01,2.068828511159128247e+00,6.911065087737987334e+00,-8.979893598897115581e+00,1.577807802372426238e-01,-4.096219945749061964e+01
7.151715171517152214e+01,-3.437810245106889262e-01,2.069965405739719877e+00,6.510484082228257030e+00,-8.580449487967976907e+00,7.021205663725504920e-02,-3.914794015655002823e+01
7.152715271527152652e+01,-4.276684651295985518e-01,2.070245351013778823e+00,6.127972767830337730e+00,-8.198218118844117441e+00,-1.361939492684277608e-02,-3.735018548460690369e+01
